1649862563.852375, [185, 177, 182, 180, 255, 255, 255, 255, 255, 255]
1649862564.011212, [183, 180, 184, 183, 255, 255, 255, 255, 255, 255]
1649862564.169007, [184, 182, 192, 184, 255, 255, 255, 255, 255, 255]
1649862564.327521, [184, 180, 161, 174, 196, 255, 255, 255, 255, 255]
1649862564.4781199, [115, 89, 65, 68, 99, 154, 178, 202, 255, 255]
1649862564.618418, [113, 81, 63, 59, 73, 105, 118, 141, 186, 255]
1649862564.753108, [133, 93, 60, 53, 56, 67, 80, 102, 162, 255]
1649862564.8909519, [131, 99, 65, 53, 50, 50, 59, 74, 126, 189]
1649862565.02774, [130, 101, 72, 58, 50, 44, 50, 53, 76, 168]
1649862565.160439, [131, 108, 92, 77, 54, 43, 44, 42, 49, 132]
1649862565.295098, [135, 110, 98, 94, 70, 44, 39, 36, 33, 74]
1649862565.429336, [135, 108, 98, 89, 73, 44, 40, 35, 37, 47]
1649862565.562882, [133, 106, 93, 85, 71, 43, 41, 34, 34, 52]
1649862565.69667, [126, 103, 90, 85, 100, 75, 54, 40, 34, 47]
1649862565.8516212, [114, 105, 103, 130, 195, 255, 255, 255, 255, 32]
1649862566.014991, [189, 181, 189, 183, 255, 255, 255, 255, 255, 255]
1649862566.170623, [187, 177, 186, 185, 255, 255, 255, 255, 255, 255]
1649862566.332757, [185, 179, 184, 183, 255, 255, 255, 255, 255, 255]
1649862566.495219, [187, 178, 190, 180, 255, 255, 255, 255, 255, 255]
1649862566.651192, [185, 181, 184, 183, 255, 255, 205, 255, 255, 255]
